[COURSE:4][Final Project]: Linux Pi4 6.1.21-v8+ #1642 SMP PREEMPT Mon Apr  3 17:24:16 BST 2023 aarch64 GNU/Linux
Linux DESKTOP-C2TSGBN 6.6.87.2-microsoft-standard-WSL2 #1 SMP PREEMPT_DYNAMIC Thu Jun  5 18:30:46 UTC 2025 x86_64 x86_64 x86_64
2026-01-21T18:10:33.500000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6336] [Image Capture Start Time: 633.5 seconds]
2026-01-21T18:10:33.600000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6337] [Image Capture Start Time: 633.6 seconds]
2026-01-21T18:10:33.700000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6338] [Image Capture Start Time: 633.7 seconds]
2026-01-21T18:10:33.800000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6339] [Image Capture Start Time: 633.8 seconds]
2026-01-21T18:10:33.900000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6340] [Image Capture Start Time: 633.9 seconds]
2026-01-21T18:10:34+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6341] [Image Capture Start Time: 634.0 seconds]
2026-01-21T18:10:34.100000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6342] [Image Capture Start Time: 634.1 seconds]
2026-01-21T18:10:34.200000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6343] [Image Capture Start Time: 634.2 seconds]
2026-01-21T18:10:34.300000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6344] [Image Capture Start Time: 634.3 seconds]
2026-01-21T18:10:34.400000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6345] [Image Capture Start Time: 634.4 seconds]
2026-01-21T18:10:34.500000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6346] [Image Capture Start Time: 634.5 seconds]
2026-01-21T18:10:34.600000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6347] [Image Capture Start Time: 634.6 seconds]
2026-01-21T18:10:34.700000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6348] [Image Capture Start Time: 634.7 seconds]
2026-01-21T18:10:34.800000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6349] [Image Capture Start Time: 634.8 seconds]
2026-01-21T18:10:34.900000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6350] [Image Capture Start Time: 634.9 seconds]
2026-01-21T18:10:35+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6351] [Image Capture Start Time: 635.0 seconds]
2026-01-21T18:10:35.100000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6352] [Image Capture Start Time: 635.1 seconds]
2026-01-21T18:10:35.200000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6353] [Image Capture Start Time: 635.2 seconds]
2026-01-21T18:10:35.300000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6354] [Image Capture Start Time: 635.3 seconds]
2026-01-21T18:10:35.400000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6355] [Image Capture Start Time: 635.4 seconds]
2026-01-21T18:10:35.500000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6356] [Image Capture Start Time: 635.5 seconds]
2026-01-21T18:10:35.600000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6357] [Image Capture Start Time: 635.6 seconds]
2026-01-21T18:10:35.700000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6358] [Image Capture Start Time: 635.7 seconds]
2026-01-21T18:10:35.800000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6359] [Image Capture Start Time: 635.8 seconds]
2026-01-21T18:10:35.900000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6360] [Image Capture Start Time: 635.9 seconds]
2026-01-21T18:10:36+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6361] [Image Capture Start Time: 636.0 seconds]
2026-01-21T18:10:36.100000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6362] [Image Capture Start Time: 636.1 seconds]
2026-01-21T18:10:36.200000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6363] [Image Capture Start Time: 636.2 seconds]
2026-01-21T18:10:36.300000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6364] [Image Capture Start Time: 636.3 seconds]
2026-01-21T18:10:36.400000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6365] [Image Capture Start Time: 636.4 seconds]
2026-01-21T18:10:36.500000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6366] [Image Capture Start Time: 636.5 seconds]
2026-01-21T18:10:36.600000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6367] [Image Capture Start Time: 636.6 seconds]
2026-01-21T18:10:36.700000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6368] [Image Capture Start Time: 636.7 seconds]
2026-01-21T18:10:36.800000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6369] [Image Capture Start Time: 636.8 seconds]
2026-01-21T18:10:36.900000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6370] [Image Capture Start Time: 636.9 seconds]
2026-01-21T18:10:37+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6371] [Image Capture Start Time: 637.0 seconds]
2026-01-21T18:10:37.100000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6372] [Image Capture Start Time: 637.1 seconds]
2026-01-21T18:10:37.200000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6373] [Image Capture Start Time: 637.2 seconds]
2026-01-21T18:10:37.300000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6374] [Image Capture Start Time: 637.3 seconds]
2026-01-21T18:10:37.400000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6375] [Image Capture Start Time: 637.4 seconds]
2026-01-21T18:10:37.500000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6376] [Image Capture Start Time: 637.5 seconds]
2026-01-21T18:10:37.600000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6377] [Image Capture Start Time: 637.6 seconds]
2026-01-21T18:10:37.700000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6378] [Image Capture Start Time: 637.7 seconds]
2026-01-21T18:10:37.800000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6379] [Image Capture Start Time: 637.8 seconds]
2026-01-21T18:10:37.900000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6380] [Image Capture Start Time: 637.9 seconds]
2026-01-21T18:10:38+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6381] [Image Capture Start Time: 638.0 seconds]
2026-01-21T18:10:38.100000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6382] [Image Capture Start Time: 638.1 seconds]
2026-01-21T18:10:38.200000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6383] [Image Capture Start Time: 638.2 seconds]
2026-01-21T18:10:38.300000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6384] [Image Capture Start Time: 638.3 seconds]
2026-01-21T18:10:38.400000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6385] [Image Capture Start Time: 638.4 seconds]
2026-01-21T18:10:38.500000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6386] [Image Capture Start Time: 638.5 seconds]
2026-01-21T18:10:38.600000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6387] [Image Capture Start Time: 638.6 seconds]
2026-01-21T18:10:38.700000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6388] [Image Capture Start Time: 638.7 seconds]
2026-01-21T18:10:38.800000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6389] [Image Capture Start Time: 638.8 seconds]
2026-01-21T18:10:38.900000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6390] [Image Capture Start Time: 638.9 seconds]
2026-01-21T18:10:39+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6391] [Image Capture Start Time: 639.0 seconds]
2026-01-21T18:10:39.100000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6392] [Image Capture Start Time: 639.1 seconds]
2026-01-21T18:10:39.200000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6393] [Image Capture Start Time: 639.2 seconds]
2026-01-21T18:10:39.300000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6394] [Image Capture Start Time: 639.3 seconds]
2026-01-21T18:10:39.400000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6395] [Image Capture Start Time: 639.4 seconds]
2026-01-21T18:10:39.500000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6396] [Image Capture Start Time: 639.5 seconds]
2026-01-21T18:10:39.600000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6397] [Image Capture Start Time: 639.6 seconds]
2026-01-21T18:10:39.700000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6398] [Image Capture Start Time: 639.7 seconds]
2026-01-21T18:10:39.800000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6399] [Image Capture Start Time: 639.8 seconds]
2026-01-21T18:10:39.900000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6400] [Image Capture Start Time: 639.9 seconds]
2026-01-21T18:10:40+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6401] [Image Capture Start Time: 640.0 seconds]
2026-01-21T18:10:40.100000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6402] [Image Capture Start Time: 640.1 seconds]
2026-01-21T18:10:40.200000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6403] [Image Capture Start Time: 640.2 seconds]
2026-01-21T18:10:40.300000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6404] [Image Capture Start Time: 640.3 seconds]
2026-01-21T18:10:40.400000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6405] [Image Capture Start Time: 640.4 seconds]
2026-01-21T18:10:40.500000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6406] [Image Capture Start Time: 640.5 seconds]
2026-01-21T18:10:40.600000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6407] [Image Capture Start Time: 640.6 seconds]
2026-01-21T18:10:40.700000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6408] [Image Capture Start Time: 640.7 seconds]
2026-01-21T18:10:40.800000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6409] [Image Capture Start Time: 640.8 seconds]
2026-01-21T18:10:40.900000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6410] [Image Capture Start Time: 640.9 seconds]
2026-01-21T18:10:41+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6411] [Image Capture Start Time: 641.0 seconds]
2026-01-21T18:10:41.100000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6412] [Image Capture Start Time: 641.1 seconds]
2026-01-21T18:10:41.200000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6413] [Image Capture Start Time: 641.2 seconds]
2026-01-21T18:10:41.300000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6414] [Image Capture Start Time: 641.3 seconds]
2026-01-21T18:10:41.400000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6415] [Image Capture Start Time: 641.4 seconds]
2026-01-21T18:10:41.500000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6416] [Image Capture Start Time: 641.5 seconds]
2026-01-21T18:10:41.600000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6417] [Image Capture Start Time: 641.6 seconds]
2026-01-21T18:10:41.700000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6418] [Image Capture Start Time: 641.7 seconds]
2026-01-21T18:10:41.800000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6419] [Image Capture Start Time: 641.8 seconds]
2026-01-21T18:10:41.900000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6420] [Image Capture Start Time: 641.9 seconds]
2026-01-21T18:10:42+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6421] [Image Capture Start Time: 642.0 seconds]
2026-01-21T18:10:42.100000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6422] [Image Capture Start Time: 642.1 seconds]
2026-01-21T18:10:42.200000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6423] [Image Capture Start Time: 642.2 seconds]
2026-01-21T18:10:42.300000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6424] [Image Capture Start Time: 642.3 seconds]
2026-01-21T18:10:42.400000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6425] [Image Capture Start Time: 642.4 seconds]
2026-01-21T18:10:42.500000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6426] [Image Capture Start Time: 642.5 seconds]
2026-01-21T18:10:42.600000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6427] [Image Capture Start Time: 642.6 seconds]
2026-01-21T18:10:42.700000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6428] [Image Capture Start Time: 642.7 seconds]
2026-01-21T18:10:42.800000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6429] [Image Capture Start Time: 642.8 seconds]
2026-01-21T18:10:42.900000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6430] [Image Capture Start Time: 642.9 seconds]
2026-01-21T18:10:43+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6431] [Image Capture Start Time: 643.0 seconds]
2026-01-21T18:10:43.100000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6432] [Image Capture Start Time: 643.1 seconds]
2026-01-21T18:10:43.200000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6433] [Image Capture Start Time: 643.2 seconds]
2026-01-21T18:10:43.300000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6434] [Image Capture Start Time: 643.3 seconds]
2026-01-21T18:10:43.400000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6435] [Image Capture Start Time: 643.4 seconds]
2026-01-21T18:10:43.500000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6436] [Image Capture Start Time: 643.5 seconds]
2026-01-21T18:10:43.600000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6437] [Image Capture Start Time: 643.6 seconds]
2026-01-21T18:10:43.700000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6438] [Image Capture Start Time: 643.7 seconds]
2026-01-21T18:10:43.800000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6439] [Image Capture Start Time: 643.8 seconds]
2026-01-21T18:10:43.900000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6440] [Image Capture Start Time: 643.9 seconds]
2026-01-21T18:10:44+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6441] [Image Capture Start Time: 644.0 seconds]
2026-01-21T18:10:44.100000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6442] [Image Capture Start Time: 644.1 seconds]
2026-01-21T18:10:44.200000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6443] [Image Capture Start Time: 644.2 seconds]
2026-01-21T18:10:44.300000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6444] [Image Capture Start Time: 644.3 seconds]
2026-01-21T18:10:44.400000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6445] [Image Capture Start Time: 644.4 seconds]
2026-01-21T18:10:44.500000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6446] [Image Capture Start Time: 644.5 seconds]
2026-01-21T18:10:44.600000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6447] [Image Capture Start Time: 644.6 seconds]
2026-01-21T18:10:44.700000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6448] [Image Capture Start Time: 644.7 seconds]
2026-01-21T18:10:44.800000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6449] [Image Capture Start Time: 644.8 seconds]
2026-01-21T18:10:44.900000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6450] [Image Capture Start Time: 644.9 seconds]
2026-01-21T18:10:45+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6451] [Image Capture Start Time: 645.0 seconds]
2026-01-21T18:10:45.100000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6452] [Image Capture Start Time: 645.1 seconds]
2026-01-21T18:10:45.200000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6453] [Image Capture Start Time: 645.2 seconds]
2026-01-21T18:10:45.300000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6454] [Image Capture Start Time: 645.3 seconds]
2026-01-21T18:10:45.400000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6455] [Image Capture Start Time: 645.4 seconds]
2026-01-21T18:10:45.500000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6456] [Image Capture Start Time: 645.5 seconds]
2026-01-21T18:10:45.600000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6457] [Image Capture Start Time: 645.6 seconds]
2026-01-21T18:10:45.700000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6458] [Image Capture Start Time: 645.7 seconds]
2026-01-21T18:10:45.800000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6459] [Image Capture Start Time: 645.8 seconds]
2026-01-21T18:10:45.900000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6460] [Image Capture Start Time: 645.9 seconds]
2026-01-21T18:10:46+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6461] [Image Capture Start Time: 646.0 seconds]
2026-01-21T18:10:46.100000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6462] [Image Capture Start Time: 646.1 seconds]
2026-01-21T18:10:46.200000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6463] [Image Capture Start Time: 646.2 seconds]
2026-01-21T18:10:46.300000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6464] [Image Capture Start Time: 646.3 seconds]
2026-01-21T18:10:46.400000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6465] [Image Capture Start Time: 646.4 seconds]
2026-01-21T18:10:46.500000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6466] [Image Capture Start Time: 646.5 seconds]
2026-01-21T18:10:46.600000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6467] [Image Capture Start Time: 646.6 seconds]
2026-01-21T18:10:46.700000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6468] [Image Capture Start Time: 646.7 seconds]
2026-01-21T18:10:46.800000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6469] [Image Capture Start Time: 646.8 seconds]
2026-01-21T18:10:46.900000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6470] [Image Capture Start Time: 646.9 seconds]
2026-01-21T18:10:47+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6471] [Image Capture Start Time: 647.0 seconds]
2026-01-21T18:10:47.100000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6472] [Image Capture Start Time: 647.1 seconds]
2026-01-21T18:10:47.200000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6473] [Image Capture Start Time: 647.2 seconds]
2026-01-21T18:10:47.300000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6474] [Image Capture Start Time: 647.3 seconds]
2026-01-21T18:10:47.400000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6475] [Image Capture Start Time: 647.4 seconds]
2026-01-21T18:10:47.500000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6476] [Image Capture Start Time: 647.5 seconds]
2026-01-21T18:10:47.600000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6477] [Image Capture Start Time: 647.6 seconds]
2026-01-21T18:10:47.700000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6478] [Image Capture Start Time: 647.7 seconds]
2026-01-21T18:10:47.800000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6479] [Image Capture Start Time: 647.8 seconds]
2026-01-21T18:10:47.900000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6480] [Image Capture Start Time: 647.9 seconds]
2026-01-21T18:10:48+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6481] [Image Capture Start Time: 648.0 seconds]
2026-01-21T18:10:48.100000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6482] [Image Capture Start Time: 648.1 seconds]
2026-01-21T18:10:48.200000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6483] [Image Capture Start Time: 648.2 seconds]
2026-01-21T18:10:48.300000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6484] [Image Capture Start Time: 648.3 seconds]
2026-01-21T18:10:48.400000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6485] [Image Capture Start Time: 648.4 seconds]
2026-01-21T18:10:48.500000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6486] [Image Capture Start Time: 648.5 seconds]
2026-01-21T18:10:48.600000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6487] [Image Capture Start Time: 648.6 seconds]
2026-01-21T18:10:48.700000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6488] [Image Capture Start Time: 648.7 seconds]
2026-01-21T18:10:48.800000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6489] [Image Capture Start Time: 648.8 seconds]
2026-01-21T18:10:48.900000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6490] [Image Capture Start Time: 648.9 seconds]
2026-01-21T18:10:49+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6491] [Image Capture Start Time: 649.0 seconds]
2026-01-21T18:10:49.100000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6492] [Image Capture Start Time: 649.1 seconds]
2026-01-21T18:10:49.200000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6493] [Image Capture Start Time: 649.2 seconds]
2026-01-21T18:10:49.300000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6494] [Image Capture Start Time: 649.3 seconds]
2026-01-21T18:10:49.400000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6495] [Image Capture Start Time: 649.4 seconds]
2026-01-21T18:10:49.500000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6496] [Image Capture Start Time: 649.5 seconds]
2026-01-21T18:10:49.600000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6497] [Image Capture Start Time: 649.6 seconds]
2026-01-21T18:10:49.700000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6498] [Image Capture Start Time: 649.7 seconds]
2026-01-21T18:10:49.800000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6499] [Image Capture Start Time: 649.8 seconds]
2026-01-21T18:10:49.900000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6500] [Image Capture Start Time: 649.9 seconds]
2026-01-21T18:10:50+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6501] [Image Capture Start Time: 650.0 seconds]
2026-01-21T18:10:50.100000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6502] [Image Capture Start Time: 650.1 seconds]
2026-01-21T18:10:50.200000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6503] [Image Capture Start Time: 650.2 seconds]
2026-01-21T18:10:50.300000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6504] [Image Capture Start Time: 650.3 seconds]
2026-01-21T18:10:50.400000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6505] [Image Capture Start Time: 650.4 seconds]
2026-01-21T18:10:50.500000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6506] [Image Capture Start Time: 650.5 seconds]
2026-01-21T18:10:50.600000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6507] [Image Capture Start Time: 650.6 seconds]
2026-01-21T18:10:50.700000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6508] [Image Capture Start Time: 650.7 seconds]
2026-01-21T18:10:50.800000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6509] [Image Capture Start Time: 650.8 seconds]
2026-01-21T18:10:50.900000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6510] [Image Capture Start Time: 650.9 seconds]
2026-01-21T18:10:51+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6511] [Image Capture Start Time: 651.0 seconds]
2026-01-21T18:10:51.100000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6512] [Image Capture Start Time: 651.1 seconds]
2026-01-21T18:10:51.200000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6513] [Image Capture Start Time: 651.2 seconds]
2026-01-21T18:10:51.300000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6514] [Image Capture Start Time: 651.3 seconds]
2026-01-21T18:10:51.400000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6515] [Image Capture Start Time: 651.4 seconds]
2026-01-21T18:10:51.500000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6516] [Image Capture Start Time: 651.5 seconds]
2026-01-21T18:10:51.600000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6517] [Image Capture Start Time: 651.6 seconds]
2026-01-21T18:10:51.700000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6518] [Image Capture Start Time: 651.7 seconds]
2026-01-21T18:10:51.800000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6519] [Image Capture Start Time: 651.8 seconds]
2026-01-21T18:10:51.900000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6520] [Image Capture Start Time: 651.9 seconds]
2026-01-21T18:10:52+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6521] [Image Capture Start Time: 652.0 seconds]
2026-01-21T18:10:52.100000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6522] [Image Capture Start Time: 652.1 seconds]
2026-01-21T18:10:52.200000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6523] [Image Capture Start Time: 652.2 seconds]
2026-01-21T18:10:52.300000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6524] [Image Capture Start Time: 652.3 seconds]
2026-01-21T18:10:52.400000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6525] [Image Capture Start Time: 652.4 seconds]
2026-01-21T18:10:52.500000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6526] [Image Capture Start Time: 652.5 seconds]
2026-01-21T18:10:52.600000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6527] [Image Capture Start Time: 652.6 seconds]
2026-01-21T18:10:52.700000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6528] [Image Capture Start Time: 652.7 seconds]
2026-01-21T18:10:52.800000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6529] [Image Capture Start Time: 652.8 seconds]
2026-01-21T18:10:52.900000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6530] [Image Capture Start Time: 652.9 seconds]
2026-01-21T18:10:53+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6531] [Image Capture Start Time: 653.0 seconds]
2026-01-21T18:10:53.100000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6532] [Image Capture Start Time: 653.1 seconds]
2026-01-21T18:10:53.200000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6533] [Image Capture Start Time: 653.2 seconds]
2026-01-21T18:10:53.300000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6534] [Image Capture Start Time: 653.3 seconds]
2026-01-21T18:10:53.400000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6535] [Image Capture Start Time: 653.4 seconds]
2026-01-21T18:10:53.500000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 6536] [Image Capture Start Time: 653.5 seconds]
