[COURSE:4][Final Project]: Linux Pi4 6.1.21-v8+ #1642 SMP PREEMPT Mon Apr  3 17:24:16 BST 2023 aarch64 GNU/Linux
Linux DESKTOP-C2TSGBN 6.6.87.2-microsoft-standard-WSL2 #1 SMP PREEMPT_DYNAMIC Thu Jun  5 18:30:46 UTC 2025 x86_64 x86_64 x86_64
2026-01-21T18:15:30+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 931] [Image Capture Start Time: 930.0 seconds]
2026-01-21T18:15:31+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 932] [Image Capture Start Time: 931.0 seconds]
2026-01-21T18:15:32+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 933] [Image Capture Start Time: 932.0 seconds]
2026-01-21T18:15:33+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 934] [Image Capture Start Time: 933.0 seconds]
2026-01-21T18:15:34+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 935] [Image Capture Start Time: 934.0 seconds]
2026-01-21T18:15:35+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 936] [Image Capture Start Time: 935.0 seconds]
2026-01-21T18:15:36+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 937] [Image Capture Start Time: 936.0 seconds]
2026-01-21T18:15:37+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 938] [Image Capture Start Time: 937.0 seconds]
2026-01-21T18:15:38+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 939] [Image Capture Start Time: 938.0 seconds]
2026-01-21T18:15:39+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 940] [Image Capture Start Time: 939.0 seconds]
2026-01-21T18:15:40+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 941] [Image Capture Start Time: 940.0 seconds]
2026-01-21T18:15:41+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 942] [Image Capture Start Time: 941.0 seconds]
2026-01-21T18:15:42+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 943] [Image Capture Start Time: 942.0 seconds]
2026-01-21T18:15:43+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 944] [Image Capture Start Time: 943.0 seconds]
2026-01-21T18:15:44+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 945] [Image Capture Start Time: 944.0 seconds]
2026-01-21T18:15:45+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 946] [Image Capture Start Time: 945.0 seconds]
2026-01-21T18:15:46+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 947] [Image Capture Start Time: 946.0 seconds]
2026-01-21T18:15:47+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 948] [Image Capture Start Time: 947.0 seconds]
2026-01-21T18:15:48+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 949] [Image Capture Start Time: 948.0 seconds]
2026-01-21T18:15:49+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 950] [Image Capture Start Time: 949.0 seconds]
2026-01-21T18:15:50+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 951] [Image Capture Start Time: 950.0 seconds]
2026-01-21T18:15:51+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 952] [Image Capture Start Time: 951.0 seconds]
2026-01-21T18:15:52+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 953] [Image Capture Start Time: 952.0 seconds]
2026-01-21T18:15:53+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 954] [Image Capture Start Time: 953.0 seconds]
2026-01-21T18:15:54+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 955] [Image Capture Start Time: 954.0 seconds]
2026-01-21T18:15:55+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 956] [Image Capture Start Time: 955.0 seconds]
2026-01-21T18:15:56+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 957] [Image Capture Start Time: 956.0 seconds]
2026-01-21T18:15:57+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 958] [Image Capture Start Time: 957.0 seconds]
2026-01-21T18:15:58+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 959] [Image Capture Start Time: 958.0 seconds]
2026-01-21T18:15:59+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 960] [Image Capture Start Time: 959.0 seconds]
2026-01-21T18:16:00+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 961] [Image Capture Start Time: 960.0 seconds]
2026-01-21T18:16:01+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 962] [Image Capture Start Time: 961.0 seconds]
2026-01-21T18:16:02+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 963] [Image Capture Start Time: 962.0 seconds]
2026-01-21T18:16:03+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 964] [Image Capture Start Time: 963.0 seconds]
2026-01-21T18:16:04+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 965] [Image Capture Start Time: 964.0 seconds]
2026-01-21T18:16:05+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 966] [Image Capture Start Time: 965.0 seconds]
2026-01-21T18:16:06+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 967] [Image Capture Start Time: 966.0 seconds]
2026-01-21T18:16:07+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 968] [Image Capture Start Time: 967.0 seconds]
2026-01-21T18:16:08+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 969] [Image Capture Start Time: 968.0 seconds]
2026-01-21T18:16:09+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 970] [Image Capture Start Time: 969.0 seconds]
2026-01-21T18:16:10+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 971] [Image Capture Start Time: 970.0 seconds]
2026-01-21T18:16:11+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 972] [Image Capture Start Time: 971.0 seconds]
2026-01-21T18:16:12+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 973] [Image Capture Start Time: 972.0 seconds]
2026-01-21T18:16:13+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 974] [Image Capture Start Time: 973.0 seconds]
2026-01-21T18:16:14+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 975] [Image Capture Start Time: 974.0 seconds]
2026-01-21T18:16:15+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 976] [Image Capture Start Time: 975.0 seconds]
2026-01-21T18:16:16+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 977] [Image Capture Start Time: 976.0 seconds]
2026-01-21T18:16:17+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 978] [Image Capture Start Time: 977.0 seconds]
2026-01-21T18:16:18+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 979] [Image Capture Start Time: 978.0 seconds]
2026-01-21T18:16:19+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 980] [Image Capture Start Time: 979.0 seconds]
2026-01-21T18:16:20+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 981] [Image Capture Start Time: 980.0 seconds]
2026-01-21T18:16:21+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 982] [Image Capture Start Time: 981.0 seconds]
2026-01-21T18:16:22+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 983] [Image Capture Start Time: 982.0 seconds]
2026-01-21T18:16:23+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 984] [Image Capture Start Time: 983.0 seconds]
2026-01-21T18:16:24+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 985] [Image Capture Start Time: 984.0 seconds]
2026-01-21T18:16:25+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 986] [Image Capture Start Time: 985.0 seconds]
2026-01-21T18:16:26+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 987] [Image Capture Start Time: 986.0 seconds]
2026-01-21T18:16:27+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 988] [Image Capture Start Time: 987.0 seconds]
2026-01-21T18:16:28+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 989] [Image Capture Start Time: 988.0 seconds]
2026-01-21T18:16:29+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 990] [Image Capture Start Time: 989.0 seconds]
2026-01-21T18:16:30+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 991] [Image Capture Start Time: 990.0 seconds]
2026-01-21T18:16:31+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 992] [Image Capture Start Time: 991.0 seconds]
2026-01-21T18:16:32+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 993] [Image Capture Start Time: 992.0 seconds]
2026-01-21T18:16:33+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 994] [Image Capture Start Time: 993.0 seconds]
2026-01-21T18:16:34+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 995] [Image Capture Start Time: 994.0 seconds]
2026-01-21T18:16:35+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 996] [Image Capture Start Time: 995.0 seconds]
2026-01-21T18:16:36+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 997] [Image Capture Start Time: 996.0 seconds]
2026-01-21T18:16:37+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 998] [Image Capture Start Time: 997.0 seconds]
2026-01-21T18:16:38+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 999] [Image Capture Start Time: 998.0 seconds]
2026-01-21T18:16:39+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1000] [Image Capture Start Time: 999.0 seconds]
2026-01-21T18:16:40+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1001] [Image Capture Start Time: 1000.0 seconds]
2026-01-21T18:16:41+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1002] [Image Capture Start Time: 1001.0 seconds]
2026-01-21T18:16:42+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1003] [Image Capture Start Time: 1002.0 seconds]
2026-01-21T18:16:43+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1004] [Image Capture Start Time: 1003.0 seconds]
2026-01-21T18:16:44+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1005] [Image Capture Start Time: 1004.0 seconds]
2026-01-21T18:16:45+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1006] [Image Capture Start Time: 1005.0 seconds]
2026-01-21T18:16:46+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1007] [Image Capture Start Time: 1006.0 seconds]
2026-01-21T18:16:47+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1008] [Image Capture Start Time: 1007.0 seconds]
2026-01-21T18:16:48+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1009] [Image Capture Start Time: 1008.0 seconds]
2026-01-21T18:16:49+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1010] [Image Capture Start Time: 1009.0 seconds]
2026-01-21T18:16:50+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1011] [Image Capture Start Time: 1010.0 seconds]
2026-01-21T18:16:51+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1012] [Image Capture Start Time: 1011.0 seconds]
2026-01-21T18:16:52+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1013] [Image Capture Start Time: 1012.0 seconds]
2026-01-21T18:16:53+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1014] [Image Capture Start Time: 1013.0 seconds]
2026-01-21T18:16:54+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1015] [Image Capture Start Time: 1014.0 seconds]
2026-01-21T18:16:55+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1016] [Image Capture Start Time: 1015.0 seconds]
2026-01-21T18:16:56+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1017] [Image Capture Start Time: 1016.0 seconds]
2026-01-21T18:16:57+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1018] [Image Capture Start Time: 1017.0 seconds]
2026-01-21T18:16:58+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1019] [Image Capture Start Time: 1018.0 seconds]
2026-01-21T18:16:59+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1020] [Image Capture Start Time: 1019.0 seconds]
2026-01-21T18:17:00+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1021] [Image Capture Start Time: 1020.0 seconds]
2026-01-21T18:17:01+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1022] [Image Capture Start Time: 1021.0 seconds]
2026-01-21T18:17:02+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1023] [Image Capture Start Time: 1022.0 seconds]
2026-01-21T18:17:03+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1024] [Image Capture Start Time: 1023.0 seconds]
2026-01-21T18:17:04+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1025] [Image Capture Start Time: 1024.0 seconds]
2026-01-21T18:17:05+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1026] [Image Capture Start Time: 1025.0 seconds]
2026-01-21T18:17:06+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1027] [Image Capture Start Time: 1026.0 seconds]
2026-01-21T18:17:07+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1028] [Image Capture Start Time: 1027.0 seconds]
2026-01-21T18:17:08+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1029] [Image Capture Start Time: 1028.0 seconds]
2026-01-21T18:17:09+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1030] [Image Capture Start Time: 1029.0 seconds]
2026-01-21T18:17:10+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1031] [Image Capture Start Time: 1030.0 seconds]
2026-01-21T18:17:11+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1032] [Image Capture Start Time: 1031.0 seconds]
2026-01-21T18:17:12+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1033] [Image Capture Start Time: 1032.0 seconds]
2026-01-21T18:17:13+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1034] [Image Capture Start Time: 1033.0 seconds]
2026-01-21T18:17:14+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1035] [Image Capture Start Time: 1034.0 seconds]
2026-01-21T18:17:15+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1036] [Image Capture Start Time: 1035.0 seconds]
2026-01-21T18:17:16+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1037] [Image Capture Start Time: 1036.0 seconds]
2026-01-21T18:17:17+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1038] [Image Capture Start Time: 1037.0 seconds]
2026-01-21T18:17:18+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1039] [Image Capture Start Time: 1038.0 seconds]
2026-01-21T18:17:19+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1040] [Image Capture Start Time: 1039.0 seconds]
2026-01-21T18:17:20+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1041] [Image Capture Start Time: 1040.0 seconds]
2026-01-21T18:17:21+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1042] [Image Capture Start Time: 1041.0 seconds]
2026-01-21T18:17:22+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1043] [Image Capture Start Time: 1042.0 seconds]
2026-01-21T18:17:23+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1044] [Image Capture Start Time: 1043.0 seconds]
2026-01-21T18:17:24+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1045] [Image Capture Start Time: 1044.0 seconds]
2026-01-21T18:17:25+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1046] [Image Capture Start Time: 1045.0 seconds]
2026-01-21T18:17:26+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1047] [Image Capture Start Time: 1046.0 seconds]
2026-01-21T18:17:27+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1048] [Image Capture Start Time: 1047.0 seconds]
2026-01-21T18:17:28+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1049] [Image Capture Start Time: 1048.0 seconds]
2026-01-21T18:17:29+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1050] [Image Capture Start Time: 1049.0 seconds]
2026-01-21T18:17:30+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1051] [Image Capture Start Time: 1050.0 seconds]
2026-01-21T18:17:31+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1052] [Image Capture Start Time: 1051.0 seconds]
2026-01-21T18:17:32+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1053] [Image Capture Start Time: 1052.0 seconds]
2026-01-21T18:17:33+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1054] [Image Capture Start Time: 1053.0 seconds]
2026-01-21T18:17:34+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1055] [Image Capture Start Time: 1054.0 seconds]
2026-01-21T18:17:35+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1056] [Image Capture Start Time: 1055.0 seconds]
2026-01-21T18:17:36+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1057] [Image Capture Start Time: 1056.0 seconds]
2026-01-21T18:17:37+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1058] [Image Capture Start Time: 1057.0 seconds]
2026-01-21T18:17:38+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1059] [Image Capture Start Time: 1058.0 seconds]
2026-01-21T18:17:39+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1060] [Image Capture Start Time: 1059.0 seconds]
2026-01-21T18:17:40+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1061] [Image Capture Start Time: 1060.0 seconds]
2026-01-21T18:17:41+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1062] [Image Capture Start Time: 1061.0 seconds]
2026-01-21T18:17:42+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1063] [Image Capture Start Time: 1062.0 seconds]
2026-01-21T18:17:43+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1064] [Image Capture Start Time: 1063.0 seconds]
2026-01-21T18:17:44+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1065] [Image Capture Start Time: 1064.0 seconds]
2026-01-21T18:17:45+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1066] [Image Capture Start Time: 1065.0 seconds]
2026-01-21T18:17:46+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1067] [Image Capture Start Time: 1066.0 seconds]
2026-01-21T18:17:47+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1068] [Image Capture Start Time: 1067.0 seconds]
2026-01-21T18:17:48+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1069] [Image Capture Start Time: 1068.0 seconds]
2026-01-21T18:17:49+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1070] [Image Capture Start Time: 1069.0 seconds]
2026-01-21T18:17:50+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1071] [Image Capture Start Time: 1070.0 seconds]
2026-01-21T18:17:51+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1072] [Image Capture Start Time: 1071.0 seconds]
2026-01-21T18:17:52+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1073] [Image Capture Start Time: 1072.0 seconds]
2026-01-21T18:17:53+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1074] [Image Capture Start Time: 1073.0 seconds]
2026-01-21T18:17:54+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1075] [Image Capture Start Time: 1074.0 seconds]
2026-01-21T18:17:55+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1076] [Image Capture Start Time: 1075.0 seconds]
2026-01-21T18:17:56+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1077] [Image Capture Start Time: 1076.0 seconds]
2026-01-21T18:17:57+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1078] [Image Capture Start Time: 1077.0 seconds]
2026-01-21T18:17:58+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1079] [Image Capture Start Time: 1078.0 seconds]
2026-01-21T18:17:59+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1080] [Image Capture Start Time: 1079.0 seconds]
2026-01-21T18:18:00+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1081] [Image Capture Start Time: 1080.0 seconds]
2026-01-21T18:18:01+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1082] [Image Capture Start Time: 1081.0 seconds]
2026-01-21T18:18:02+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1083] [Image Capture Start Time: 1082.0 seconds]
2026-01-21T18:18:03+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1084] [Image Capture Start Time: 1083.0 seconds]
2026-01-21T18:18:04+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1085] [Image Capture Start Time: 1084.0 seconds]
2026-01-21T18:18:05+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1086] [Image Capture Start Time: 1085.0 seconds]
2026-01-21T18:18:06+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1087] [Image Capture Start Time: 1086.0 seconds]
2026-01-21T18:18:07+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1088] [Image Capture Start Time: 1087.0 seconds]
2026-01-21T18:18:08+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1089] [Image Capture Start Time: 1088.0 seconds]
2026-01-21T18:18:09+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1090] [Image Capture Start Time: 1089.0 seconds]
2026-01-21T18:18:10+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1091] [Image Capture Start Time: 1090.0 seconds]
2026-01-21T18:18:11+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1092] [Image Capture Start Time: 1091.0 seconds]
2026-01-21T18:18:12+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1093] [Image Capture Start Time: 1092.0 seconds]
2026-01-21T18:18:13+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1094] [Image Capture Start Time: 1093.0 seconds]
2026-01-21T18:18:14+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1095] [Image Capture Start Time: 1094.0 seconds]
2026-01-21T18:18:15+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1096] [Image Capture Start Time: 1095.0 seconds]
2026-01-21T18:18:16+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1097] [Image Capture Start Time: 1096.0 seconds]
2026-01-21T18:18:17+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1098] [Image Capture Start Time: 1097.0 seconds]
2026-01-21T18:18:18+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1099] [Image Capture Start Time: 1098.0 seconds]
2026-01-21T18:18:19+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1100] [Image Capture Start Time: 1099.0 seconds]
2026-01-21T18:18:20+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1101] [Image Capture Start Time: 1100.0 seconds]
2026-01-21T18:18:21+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1102] [Image Capture Start Time: 1101.0 seconds]
2026-01-21T18:18:22+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1103] [Image Capture Start Time: 1102.0 seconds]
2026-01-21T18:18:23+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1104] [Image Capture Start Time: 1103.0 seconds]
2026-01-21T18:18:24+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1105] [Image Capture Start Time: 1104.0 seconds]
2026-01-21T18:18:25+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1106] [Image Capture Start Time: 1105.0 seconds]
2026-01-21T18:18:26+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1107] [Image Capture Start Time: 1106.0 seconds]
2026-01-21T18:18:27+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1108] [Image Capture Start Time: 1107.0 seconds]
2026-01-21T18:18:28+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1109] [Image Capture Start Time: 1108.0 seconds]
2026-01-21T18:18:29+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1110] [Image Capture Start Time: 1109.0 seconds]
2026-01-21T18:18:30+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1111] [Image Capture Start Time: 1110.0 seconds]
2026-01-21T18:18:31+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1112] [Image Capture Start Time: 1111.0 seconds]
2026-01-21T18:18:32+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1113] [Image Capture Start Time: 1112.0 seconds]
2026-01-21T18:18:33+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1114] [Image Capture Start Time: 1113.0 seconds]
2026-01-21T18:18:34+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1115] [Image Capture Start Time: 1114.0 seconds]
2026-01-21T18:18:35+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1116] [Image Capture Start Time: 1115.0 seconds]
2026-01-21T18:18:36+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1117] [Image Capture Start Time: 1116.0 seconds]
2026-01-21T18:18:37+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1118] [Image Capture Start Time: 1117.0 seconds]
2026-01-21T18:18:38+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1119] [Image Capture Start Time: 1118.0 seconds]
2026-01-21T18:18:39+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1120] [Image Capture Start Time: 1119.0 seconds]
2026-01-21T18:18:40+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1121] [Image Capture Start Time: 1120.0 seconds]
2026-01-21T18:18:41+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1122] [Image Capture Start Time: 1121.0 seconds]
2026-01-21T18:18:42+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1123] [Image Capture Start Time: 1122.0 seconds]
2026-01-21T18:18:43+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1124] [Image Capture Start Time: 1123.0 seconds]
2026-01-21T18:18:44+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1125] [Image Capture Start Time: 1124.0 seconds]
2026-01-21T18:18:45+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1126] [Image Capture Start Time: 1125.0 seconds]
2026-01-21T18:18:46+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1127] [Image Capture Start Time: 1126.0 seconds]
2026-01-21T18:18:47+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1128] [Image Capture Start Time: 1127.0 seconds]
2026-01-21T18:18:48+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1129] [Image Capture Start Time: 1128.0 seconds]
2026-01-21T18:18:49+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1130] [Image Capture Start Time: 1129.0 seconds]
2026-01-21T18:18:50+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1131] [Image Capture Start Time: 1130.0 seconds]
2026-01-21T18:18:51+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1132] [Image Capture Start Time: 1131.0 seconds]
2026-01-21T18:18:52+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1133] [Image Capture Start Time: 1132.0 seconds]
2026-01-21T18:18:53+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1134] [Image Capture Start Time: 1133.0 seconds]
2026-01-21T18:18:54+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1135] [Image Capture Start Time: 1134.0 seconds]
2026-01-21T18:18:55+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1136] [Image Capture Start Time: 1135.0 seconds]
2026-01-21T18:18:56+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1137] [Image Capture Start Time: 1136.0 seconds]
2026-01-21T18:18:57+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 1138] [Image Capture Start Time: 1137.0 seconds]
